Go on and close the curtains. 'Cause all we need is candlelight. You and me<comma> and a bottle of wine. To hold you tonight (oh). . Well we know I'm going away. And how I wish - I wish it weren't so. So take this wine and drink with me. And let's delay our misery. . Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. . There's a log on the fire. And it burns like me for you. Tomorrow comes with one desire. To take me away (ohh it's true). . It ain't easy to say good-bye. Darlin' please<comma> don't start to cry. 'Cause girl you know I've got to go (oh). And Lord I wish it wasn't so. . Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. . . Tomorrow comes to take me away. I wish that I<comma> that I could stay. But girl you know I've got to go (oh). And Lord I wish wasn't so. . Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. Save tonight and fight the break of dawn. Come tomorrow - tomorrow I'll be gone. . Tomorrow I'll be gone. Tomorrow I'll be gone. Tomorrow I'll be gone. Tomorrow I'll be gone. . Save tonight. Save tonight. Save tonight. Save tonight. Oh that's right. Save tonight. Save tonight. (fade out),nostalgic.
This song. Is one I never thought that I'd play. But if you want me gone. There are kinder ways to say. So long than spitting in my face. . They don't teach these things at school. They just lay down the rules which are there for you to break. Which are there for you to break. . If I'm wrong. Then dust me off and put me in my place<comma> but. Drop a bomb. Shall you blow me away without even a trace?. I'll be gone and I won't give chase. . 'Cause when you're in pieces<comma> you pick up the bits<comma> and nothing fits<comma> and the wind blows. You away. Oh<comma> the wind blows you away. Oh<comma> the wind blows you away. Oh<comma> the wind blows you away. . I pray. There will come a time when I think of you and I smile. These days. Everything seems to last only a while. Remember the names. For the day when we'd have a child. . But the trouble with dreams<comma> they're not what they seem<comma> 'cause when you awake<comma> they fall through your fingers. In flakes. They fall through your fingers in flakes. They fall through your fingers in flakes. They fall through your fingers in flakes,nostalgic.
I'm on a private helicopter with my favorite ex-girlfriend<comma>. Tiny little cabin in the sky<comma>. Now we're alone and we can remember how we felt before we were angry:. We were guilty and we were bitter<comma>. (I must admit I said a few things<comma> but...). . I'm still attracted to you<comma>. Sorry we've been so<comma> so cold<comma> so<comma>. Eight miles high and three hours to landing<comma>. God<comma> your hair smells really great.. . I'm on a hovercraft to Paris with my former best friend<comma>. We have to get to the cinematheque<comma>. We're not alone but no one speaks English<comma> so we're free<comma>. To look into each other's minds<comma>. And see what we're thinking like we always used to.. . I miss talking to you<comma>. But<comma> but<comma> you never draw me out so<comma>. Cast off the ego scars and let's go hit the bars.. . I reserve the right to hold my grudges<comma>. Friends like you<comma> you know the rest<comma>. But all told<comma> I hold on to my anger far too long<comma>. Until it's a joke<comma>. The night is cold<comma>. The joke is old. (and poorly told<comma> I told you once). . I'm on a private helicopter with my favorite ex-girlfriend<comma>. No one to keep up appearances for. Now we're alone and we can remember how we felt at first;. The desperate need to be together. Must've been good for something<comma> sugar. . I'm still attracted to you (bap-bah bah-dah-dah-dah bap-bah). No one's around to make us do what we're supposed to<comma>. So lie here in my arms.. Lie here in my arms.. Lie here in my arms.. Lie here in my arms.. Lie here in my arms...,nostalgic.
He calls me to the ocean. Takes me wandering through the street. A restless imagination. But for now I move my feet on the ground. . 'Cause I feel like going home. . I can float above the ceiling. I like drifting through the air. I tend to lose my concentration. But right now the clouds don't appeal too much. . I feel like going home. . Sometimes late at night while running from the rain. Running from the voices filling up my brain. Now I wish they'd leave me alone. And let me be<comma> to go off on my own. . Let me be to go home. I feel like going home,nostalgic.
When routine bites hard and ambitions are low. And resentment rides high but emotions won't grow. And we're changing our ways<comma> taking different roads. . Then love<comma> love will tear us apart again. Love<comma> love will tear us apart again. . Why is the bedroom so cold? You've turned away on your side. Is my timing that flawed? Our respect runs so dry. Yet there's still this appeal that we've kept through our lives. . But love<comma> love will tear us apart again. Love<comma> love will tear us apart again. . You cry out in your sleep<comma> all my failings exposed. And there's a taste in my mouth as desperation takes hold. Just that something so good just can't function no more. . But love<comma> love will tear us apart again. Love<comma> love will tear us apart again. Love<comma> love will tear us apart again. Love<comma> love will tear us apart again,nostalgic.
I must get out once in a while. Everything is starting to die. The dust settles<comma> the worms dig. Spiders crawl over the bed. . I must get out once in a while. I eat all day and now I'm fat. Yesterday's meal is hugging the plate. You never wash up after yourself,nostalgic.
Who loves the sun . Who cares that it makes plants grow. Who cares what it does since you broke my heart. Who loves the wind . Who cares that it makes breezes. Who cares what it does since you broke my heart. . Who loves the sun. Who loves the sun. Not everyone. Who loves the sun. . Who loves the rain. Who cares that it makes flowers. Who cares that it makes showers since you broke my heart. Who loves the sun. Who cares that it is shining. Who cares what it does since you broke my heart. . Who loves the sun. Who loves the sun. Not everyone. Who loves the sun. . Oo-way-oo. . Who loves the sun. Who loves the sun. Not just anyone. Who loves the sun. Who loves the sun,nostalgic.
I've never been here before<comma>. Didn't know where to go<comma>. Never met you before<comma>. I've never been to your home<comma>. That smells not unknown<comma>. Foot steps made of stone<comma>. Walking feels familiar. . You can do all the things that you like to do<comma>. All around<comma> underground<comma> pick a part that's new<comma>. You can do all the things that you like to do<comma>. All around<comma> upside down<comma> pick a part that's new.. . People drinking on their own<comma>. Push buttons on the phone<comma>. Was I here once before?. Is that my voice on the phone?. That last drink on my own<comma>. Did I ever leave at all?. Confusions familiar. . You can do all the things that you like to do<comma>. All around<comma> underground<comma> pick a part that's new<comma>. You can do all the things that you like to do<comma>. All around<comma> upside down<comma> pick a part that's new.. . You can do all the things that you like to do<comma>. All around<comma> underground<comma> pick a part that's new<comma>. You can do all the things that you like to do<comma>. All around<comma> upside down<comma> anything that's new.. You can do all the things that you like to do<comma>. All around<comma> underground<comma> pick a part that's new<comma>. You can do all the things that you like to do<comma>. All around<comma> upside down<comma> pick a part that's new.. So what's new to you?. What's new to you?. What's new to you?,nostalgic.
Love and hate was in the air<comma> like pollen from a flower. Somewhere in April time<comma> they add another hour. . I guess I better think up a way to spend my time. Just when I'm ready to sit inside<comma> it's summertime. Should I go swimming or get a friend to hang around. It's back to summer<comma> it's back to basics<comma> hang around. . Getting drunk out on the beach<comma> or playing in a band. And getting out of school meant getting out of hand. . Was this your celebrated summer? Was that your celebrated summer?. . Then the sun disintegrates between a wall of clouds. I summer where I winter at<comma> and no one is allowed there. . Do you remember when the first snowfall fell?. When summer barely had a snowball's chance in hell?,nostalgic.
A hundred days have made me older . Since the last time that I saw your pretty face . A thousand lies have made me colder. And I don't think I can look at this the same . But all the miles that separate . They disappear now when I'm dreaming of your face . . I'm here without you baby . But you're still on my lonely mind . I think about you baby . And I dream about you all the time . I'm here without you baby . And you're still with me in my dreams . And tonight it's only you and me yeah. . The miles just keep rollin'. As the people leave their way to say hello . I've heard this life is overrated . But I hope that it gets better as we go oh yeah. . I'm here without you baby . But you're still on my lonely mind . I think about you baby . And I dream about you all the time . I'm here without you baby . But you're still with me in my dreams . And tonight girl it's only you and me . . Everything I know . And anywhere I go . It gets hard but it won't take away my love  . And when the last one falls . When it's all said and done . It gets hard but it won't take away my love whoa oh oh. . I'm here without you baby . But you're still on my lonely mind . I think about you baby . And I dream about you all the time . . I'm here without you baby . But you're still with me in my dreams . And tonight girl it's only you and me yeah oh yeah. Oh oh,nostalgic.
I'm an alligator<comma> I'm a mama-papa coming for you. I'm a space invader<comma> I'll be a rock 'n' rollin' bitch for you. Keep your mouth shut<comma> you're squawking like a pink monkey bird. And I'm busting up my brains for the words. . Keep your 'lectric eye on me<comma> babe. Put your ray gun to my head. Press your space face close to mine<comma> love. Freak out in a moonage daydream<comma> oh yeah. . Don't fake it baby<comma> lay the real thing on me. The church of man love is such a holy place to be. Make me<comma> baby<comma> make me know you really care. Make me jump into the air. . Keep your 'lectric eye on me<comma> babe. Put your ray gun to my head. Press your space face close to mine<comma> love. Freak out in a moonage daydream<comma> oh yeah. . Keep your 'lectric eye on me<comma> babe. Put your ray gun to my head. Press your space face close to mine<comma> love. Freak out in a moonage daydream<comma> oh yeah. . Keep your 'lectric eye on me<comma> babe. Put your ray gun to my head. Press your space face close to mine<comma> love. Freak out in a moonage daydream<comma> oh yeah. . Freak out. Far out. In out,nostalgic.
Limitless weight held by a single strand. But you wouldn't understand. But you wouldn't understand. . Old soul. I don't know if you know. I don't know if you know. Or didn't show. . Everything comes apart if you find the strand. All it takes is a hand. All it takes is a hand. . Old soul. I don't know if you know. I don't know if you know. Or didn't show,nostalgic.
Go back to those gold soundz and keep my anthem to yourself. Because it's nothing I don't like<comma> is it a crisis or a boring change?. When it's central<comma> so essential<comma> it has a nice ring when you laugh. At the lowlife opinions<comma> and they're coming to the chorus now. . I keep my address to yourself. 'Cause we need secrets. We need secret cret cret cret crets. Back right now. . Because I never wanna make you feel that you're social. Never ignored soul<comma> believe in what you wanna do. And do you think that it's a major flaw when they rise up in the falling rain. And if you stay around with your knuckles ground down<comma> the trial's over<comma> weapon's found. . Keep my address to myself. Because it's secret. 'Cause it's secret cret cret cret cret cret cret cret cret cret cret cret cret. Back right now. . So drunk in the August sun and you're the kind of girl I like. Because you're empty and I'm empty and you can never quarantine the past. Did you remember in December that I won't need you when I'm gone?. And if I go there<comma> I won't stay there because I'm sitting here too long. . I've been sitting here too long. And I've been wasted. Advocating that word for the last word. Last words come up<comma> all you've got to waste,nostalgic.
Read me the letter<comma> baby<comma>. Do not leave out the words.. Stories and cigarettes ruined lives of lesser girls<comma>. And I wanna know<comma>. 'Cause I want you to know<comma>. . And it's a strange condition<comma>. A day in prison<comma>. It's got me out of my head. And I don't know what I came for.. . Send me the money<comma> baby<comma>. Do not leave out the wage.. You know you're the best thing ever. To come out of this place<comma>. Hey I want you to know<comma>. 'Cause I wanna know. . And it's a strange condition<comma>. A day in prison<comma>. It's got me out of my head. And I don't know what I came for<comma>. I want you to know.... . It's a strange condition<comma>. A day in prison<comma>. It's got me out of my head. And I don't know what I came for<comma>. . I want you to know<comma>. I want you to know.... . So leave out the others<comma> baby<comma>. Say I'm the only one<comma>. Cut out the uniforms. And settle with the sun<comma>. Hey I want you to know<comma>. . 'Cause I wanna know<comma>. . And it's a strange condition<comma>. And life in prison<comma>. It's got me outta my head. And I don't know what I came for<comma>. I want you to know.... . 'Cause I wanna know<comma>. . Yeah I gotta know...,nostalgic.
I want a Sunday kind of love. A love to last past Saturday night. And I'd like to know it's more than love at first sight. And I want a Sunday kind of love. Oh yea yea. . I want a a love that's on the square. Can't seem to find somebody. Someone to care. And I'm on a lonely road that leads to no where. I need a Sunday kind of love. . I do my Sunday dreaming<comma> Oh yea. And all my Sunday scheming . Every minute<comma> every hour<comma> every day. . Oh I'm hoping to discover. A certain kind of lover. Who will show me the way . . And my arms need someone . Someone to enfold. To keep me warm when Mondays and Tuesdays grow cold. Love for all my life to have and to hold. Oh and I want a Sunday kind of love. Oh yea yea yea. . I don't want a Monday<comma> Tuesday<comma> or Wednesday<comma> or Thursday<comma> Friday or Saturday. Oh nothing but Sunday oh yea. I want a Sunday Sunday. I want a Sunday kind of love. Oh yea. Sunday<comma> Sunday<comma> Sunday kind of loooove,nostalgic.
I had seven faces. Thought I knew which one to wear. But I'm sick of spending these lonely nights. Training myself not to care. . The subway is a porno. And the pavements they are a mess. I know you've supported me for a long time. Somehow I'm not impressed. . but New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). . Subway<comma> she is a porno. And the pavements they are a mess. I know you've supported me for a long time. Somehow I'm not impressed. . It's up to me now. Turn on the bright lights. Oh<comma> it's up to me now. Turn on the bright lights. . New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). New York Cares. (Got to be some more change in my life). . It's up to me now (Got to be some more change in my life). Turn on the bright lights (Got to be some more change in my life). Oh<comma> it's up to me now (Got to be some more change in my life). Turn on the bright lights (Got to be some more change in my life),nostalgic.
It started out as a feeling. Which then grew into a hope. Which then turned into a quiet thought. Which then turned into a quiet word. . And then that word grew louder and louder. 'Til it was a battle cry. I'll come back. When you call me. No need to say goodbye. . Just because everything's changing. Doesn't mean it's never been this way before. All you can do is try to know who your friends are. As you head off to the war. . Pick a star on the dark horizon. And follow the light. You'll come back. When it's over. No need to say goodbye. . You'll come back . When it's over. No need to say goodbye. . Now we're back to the beginning. It's just a feeling and no one knows yet. But just because they can't feel it too. Doesn't mean that you have to forget. . Let your memories grow stronger and stronger. 'Til they're before your eyes. You'll come back. When they call you. No need to say goodbye. . You'll come back. When they call you. No need to say goodbye,nostalgic.
The tide is high but I'm holding on. I'm gonna be your number one. I'm not the kind of girl who gives up just like that. Oh<comma> no. . It's not the things you do that tease and wound me bad. But it's the way you do the things you do to me. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one. . Every girl wants you to be her man. But I'll wait my dear 'til it's my turn. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one. . Every girl wants you to be her man. But I'll wait my dear 'til it's my turn. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one<comma> number one. . The tide is high but I'm holding on. I'm gonna be your number one,nostalgic.
Sweet disposition. Never too soon. Oh<comma> reckless abandon . Like no one's watching you. . A moment<comma> a love . A dream<comma> aloud. A kiss<comma> a cry. Our rights<comma> our wrongs . . A moment<comma> a love  (a moment<comma> a love ). A dream<comma> aloud. A moment<comma> a love  (a moment<comma> a love). A dream<comma> aloud. . So stay there. 'Cause I'll be comin' over. While our blood's still young . It's so young<comma> it runs. Won't stop 'til it's over. Won't stop to surrender. . Songs of desperation.  I played them for you. . A moment<comma> a love . A dream<comma> aloud. A kiss<comma> a cry. Our rights<comma> our wrongs . A moment<comma> a love (a moment<comma> a love ). A dream<comma> aloud. A moment<comma> a love (a moment<comma> a love ). A dream<comma> aloud. . Just stay there. 'Cause I'll be comin' over. While our blood's still young . It's so young<comma> it runs. Won't stop 'til it's over. Won't stop to surrender. . (A moment<comma> a love. A dream<comma> aloud. A kiss<comma> a cry. Our rights<comma> our wrongs). Won't stop 'til it's over. . (A moment<comma> a love. A dream<comma> aloud. A kiss<comma> a cry. Our rights<comma> our wrongs). Won't stop 'til it's over. . (A moment<comma> a love. A dream<comma> aloud. A kiss<comma> a cry. Our rights<comma> our wrongs). Won't stop 'til it's over. . (A moment<comma> a love. A dream<comma> aloud. A moment<comma> a love. A moment<comma> a love). Won't stop to surrender,nostalgic.
I'm a high school lover<comma> . and you're my favorite flavor.. Love is all<comma> all my soul.. You're my Playground Love.. . Yet my hands are shaking.. I feel my body reeling<comma> . times no matter<comma> I'm on fire.. On the playground<comma> love.. . You're the piece of gold . that flashes on my soul.. Extra time<comma> on the ground.. You're my Playground Love.. . Anytime<comma> anywhere<comma>. You're my Playground Love.,nostalgic.
They don't know . What they like so much about it . They just go . For any shiny old bauble . And nobody sparkles like you... . But I can't imagine it in better terms . Than naked<comma> half awake<comma> about to shave and go to work... And I'm starting to think it could happen to me like it did to you . And I'm starting to actually feel it seep through the . Slick divide now . I don't crack the door too far for anyone who's pushing too hard on me . . They don't know . What they like so much about it . Maybe it goes on the other side of the hallway<comma> . The writing's so small from here... . But I can't imagine it in better terms . Than naked<comma> half awake<comma> about to shave and go to work.. . I won't decorate my love (x6),nostalgic.
<i><b>Chip Douglas:</b> 7A.</i>. <i><b>Davy Jones:</b> What number is this<comma> Chip?</i>. <i><b>All:</b> 7A!</i>. <i><b>Jones:</b> Okay. I mean<comma> don't get excited<comma> man. It's 'cause I'm short<comma> I know.</i>. . Oh<comma> I could hide 'neath the wings of the bluebird as she sings. The six o'clock alarm would never ring. But six rings and I rise<comma> wipe the sleep out of my eyes. My shavin' razor's cold and it stings. . Cheer up<comma> sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . You once thought of me as a white knight on his steed. Now you know how happy I can be. Oh and our good time starts and end without dollar one to spend. But how much<comma> baby<comma> do we really need?. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a daydream believer. And a homecoming queen. . Cheer up sleepy Jean. Oh<comma> what can it mean. To a...,nostalgic.
Imagine me and you<comma> I do. I think about you day and night. It's only right. To think about the girl you love. And hold her tight. So happy together. . If I should call you up<comma> invest a dime. And you say you belong to me. And ease my mind. Imagine how the world could be. So very fine. So happy together. . I can't see me lovin' nobody but you for all my life. When you're with me<comma> baby<comma> the skies will be blue for all my life. . Me and you and you and me. No matter how they tossed the dice. It had to be. The only one for me is you. And you for me. So happy together. . I can't see me lovin' nobody but you for all my life. When you're with me<comma> baby<comma> the skies will be blue for all my life. . Me and you and you and me. No matter how they tossed the dice. It had to be. The only one for me is you. And you for me. So happy together. . Ba<comma> ba-ba<comma> ba-ba-ba-ba-ba-ba-ba-ba. Ba-ba-ba-ba-ba. Ba<comma> ba-ba<comma> ba-ba-ba-ba-ba-ba-ba-ba. Ba-ba-ba-ba-ba. . Me and you and you and me. No matter how they tossed the dice. It had to be. The only one for me is you. And you for me. So happy together. . So happy together. And how is the weather?. So happy together. We're happy together. So happy together. We're happy together. So happy together. So happy together,nostalgic.
I've heard there was a secret chord. That David played and it pleased the Lord. But you don't really care for music<comma> do you?. . It goes like this the fourth the fifth. The minor fall the major lift. The baffled King composing Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah. . Your faith was strong but you needed proof. You saw her bathing on the roof. Her beauty in the moonlight overthrew you. . She tied you to a kitchen chair. She broke your throne she cut your hair. And from your lips she drew the Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah. . Maybe I've been here before. I know this room I have walked this floor. I used to live alone before I knew you. . I've seen your flag on the marble arch. Love is not a victory march. It's a cold and it's a broken Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah. . There was a time you let me know. What's real and going on below. But now you never show it to me<comma> do you?. . And remember when I moved in you. The holy dark was moving too. And every breath we drew was Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah. . Maybe there's a God above. And all I ever learned from love. Was how to shoot at someone who outdrew you. . And it's not a cry you can hear at night. It's not somebody who's seen the light. It's a cold and it's a broken Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah. . Hallelujah. Hallelujah. Hallelujah. Hallelujah,nostalgic.
Maybe you were right after all.... Maybe I'm just bad news.... I've been drowning in memories. Call it residual blues.. I fell asleep watching Veronica Mars again.. (Hey!). . I still futz with that tourniquet. I tried to squeeze on your dreams.. Slung it on - it's a perfect fit.. What do you suppose that means?. . My parents keep asking when you're planning on coming around.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at all.. . Got a job at Uncommon Grounds<comma>. I finally shaved off that beard.. I sold my Xbox to Jimmy down the street.. Hell<comma> I even quit smoking weed.. I'm taking an online course - I'm learning to speak Japanese.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at. . All the things that used to mean so much to me. have gone the way of dinosaurs<comma> hopes and dreams and everything.. All I want for you to be is happy or something.... I guess anything is better than the time you spent hoping I'd get it sorted out.. . I sent you a post card. But the post office sent it back.. They said the building's been torn down.. I just miss what I thought we both had.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. It's all my fucking fault!. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at all.,nostalgic.
Time is never time at all. You can never ever leave without leaving a piece of youth. And our lives are forever changed; we will never be the same. The [...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,nostalgic.
In many ways<comma> they'll miss the good old days. Someday<comma> someday. Yeah<comma> it hurts to say<comma> but I want you to stay. Sometimes<comma> sometimes. . When we was you[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,nostalgic.
Though we've got to say. Goodbye for the summer. Baby<comma> I promise you this. I'll send you all my love. Every day in a letter. Sealed with a kiss. . Yes<comma> it's gonna be a. Cold<comma> lonely summer. But I'll fill the emptiness. I'll send you all my dreams. Every day in a letter. Sealed with a kiss. . I'll see you in the sunlight. I'll hear your voice everywhere. I'll run to tenderly hold you. But baby<comma> you won't be there. . I don't wanna say. Goodbye for the summer. Knowing the love we'll miss. So<comma> let us make a pledge. To meet in September. And seal it with a kiss. . Yes<comma> it's gonna be a. Cold<comma> lonely summer. But I'll fill the emptiness. I'll send you all my love. Every day in a letter. Sealed with a kiss. Sealed with a kiss. Sealed with a kiss. Sealed with a kiss (fade out),nostalgic.
There is freedom within. There is freedom without. Try to catch the deluge in a paper cup. There's a battle ahead . Many battles are lost. But you'll never see the end of the road while you're traveling with me. . Hey now<comma> hey now. Don't dream it's over. Hey now<comma> hey now. When the world comes in. They come<comma> they come. To build a wall between us. We know that they won't win. . Now I'm towing my car. There's a hole in the roof. My possessions are causing me suspicion<comma> but there's no proof. In the paper today . Tales of war and of waste. But you turn right over to the TV page. . Hey now<comma> hey now. Don't dream it's over. Hey now<comma> hey now. When the world comes in. They come<comma> they come. To build a wall between us. We know that they won't win. . . Now I'm walking again. To the beat of a drum. And I'm counting the steps to the door of your heart. Only shadows ahead. Barely clearing the roof. Get to know the feeling of liberation and release. . Hey now<comma> hey now. Don't dream it's over. Hey now<comma> hey now. When the world comes in. They come<comma> they come. To build a wall between us. You know that they won't win. . Don't let them win. (Hey now<comma> hey now). . Hey now<comma> hey now. . Hey now<comma> hey now. Don't let them win. . (They come<comma> they come). Don't let them win. . (Hey now<comma> hey now) yeah. . (Hey now<comma> hey now),nostalgic.
You always come to the parties. Too bad the feathers are for the birds. On your knees. I will not let you grieve. . I want your picture but not your words. You know the wanting<comma> but there's no verse. On your own. But you can not' call it your home. . We always run our heads too much. We know the reasons<comma> but such and such. On your own<comma>. You will not let your arm go. . We run our fingers together<comma>. you know it's easy the devil's plan. On your own<comma>. You can not call me your heart. . Jack of all trades. Master of none. Cry all the time. Cause i'm not having fun. . You always want to be forgiven. The devil loves what you ask of him. All your needs. But you can not; you will not agree,nostalgic.
We might kiss. When we are alone. When nobody's watchin'. We might take it home. We might make out. When nobody's there. It's not that we're scared. It's just that it's delicate. . So why'd you fill my sorrows. With the words you've borrowed. From the only place you've known?. And why'd you sing hallelujah. If it means nothin' to ya?. Why'd you sing with me at all?. . We might live. Like never before. When there's nothin' to give. Well<comma> how can we ask for more?. We might make love. In some sacred place. That look on your face. Is delicate. . So why'd you fill my sorrow. With the words you've borrowed. From the only place that you've known?. And why'd you sing hallelujah. If it means nothin' to ya?. Why'd you sing with me at all?. . Why'd you fill my sorrow. With the words you've borrowed. From the only place that you've known?. And why'd you sing hallelujah. If it means nothin' to you?. Why'd you sing with me at all?,nostalgic.
When<comma> when will you come home?. Watchin t.v. all alone. Watchin Kojak on my own. Starin at the wall. And waitin for your call. When<comma> when will you come home?. . Now<comma> I'm crawlin on the floor. Makin noises like a dog. Makin noises you can't hear. Starin at the wall. And waitin for your call,nostalgic.
Lili<comma> take another walk out of your fake world. please put all the drugs out of your hand. you'll see that you can breathe with no back up. so  much stuff you've got to understand. for every step in any walk. any town of any thought  . I'll be your guide. for every street of any scene. any place you've never been. I'll be your guide. Lili<comma> you know there's still a place for people like us. the same blood runs in every hand. you see it's not the wings that make the angel. just have to move the bat out of your head. for every step in any walk. any town of any thought . I'll be your guide. for every street of any scene. any place you've never been. I'll be your guide. Lili<comma> easy as a kiss we'll find an answer. put all your fears back in the shade. don't become a ghost with  no colour. 'cause you're the best paint<comma> life ever made,nostalgic.
You're on in five. It's time you rise or fade. They've gone before. Stood by your door all day. . For what it's worth. Defend your kind from shame. The lights are down. Go on inside<comma> they've paid. . You're the face in stone. Through the land I own. . You never found it home. You're not the girl I used to know. What would you hide from such a glow . If I had only told you so. . You're on in five. It's time you rise or fade. They've gone before. Stood by your door all day. . But you never found it home. A fair price I'd pay to be alone. What would you hide from such a glory. If I had only told you so,nostalgic.
Je m'baladais sur l'avenue le coeur ouvert à l'inconnu. J'avais envie de dire bonjour à n'importe qui. N'importe qui et ce fut toi<comma> je t'ai dit n'importe quoi. Il suffisait de te parler<comma> pour t'apprivoiser. . Aux Champs-Elysées<comma> aux Champs-Elysées. Au soleil<comma> sous la pluie<comma> à midi ou à minuit. Il y a tout ce que vous voulez aux Champs-Elysées. . Tu m'as dit "J'ai rendez-vous dans un sous-sol avec des fous. Qui vivent la guitare à la main<comma> du soir au matin". Alors je t'ai accompagnée<comma> on a chanté<comma> on a dansé. Et l'on n'a même pas pensé à s'embrasser. . Aux Champs-Elysées<comma> aux Champs-Elysées. Au soleil<comma> sous la pluie<comma> à midi ou à minuit. Il y a tout ce que vous voulez aux Champs-Elysées. . Hier soir deux inconnus et ce matin sur l'avenue. Deux amoureux tout étourdis par la longue nuit. Et de l'Étoile à la Concorde<comma> un orchestre à mille cordes. Tous les oiseaux du point du jour chantent l'amour. . (x 3). Aux Champs-Elysées<comma> aux Champs-Elysées. Au soleil<comma> sous la pluie<comma> à midi ou à minuit. Il y a tout ce que vous voulez aux Champs-Elysées,nostalgic.
All day. Hiding from the sun. Waiting for the golden one. Waiting for your fame. After the parade has gone. . Outside was a happy place. Every face had a smile like the golden face. For a second. Your knuckles white as your fingers curl. The shot that was heard around the world. For a second. . It took seconds of your time to take his life. It took seconds. . It took seconds of your time to take his life. It took seconds. . It took seconds of your time to take his life. It took seconds of your time to take his life. Seconds. Seconds. . It took seconds of your time to take his life. It took seconds. It took seconds of your time to take his life. It took seconds. . For a second. . It took seconds of your time to take his life. It took seconds. It took seconds of your time to take his life. It took seconds. . For a second. . It took seconds of your time to take his life. Seconds of your time to take his life. For a second. For a second. For a second,nostalgic.
If ever a devil was born. Without a pair of horns. It was you<comma> Jezebel<comma> it was you!. If ever a pair of eyes. Promised paradise. It was you<comma> Jezebel<comma> it was you!. If ever a devil's plan. Was made to torment man. Decieving me. Grieving me. Leaving me blue. Jezebel<comma> it was you!. . If ever a devil was born. Without a pair of horns. It was you<comma> Jezebel<comma> it was you!. If ever a pair of eyes. Promised paradise. It was you<comma> Jezebel<comma> it was you!. If ever a devil's plan. Was made to torment man. Decieving me. Grieving me. Leaving me blue. Jezebel<comma> it was you!. . Even had I never known. A lover such as you. Forsaking dreams and goals. For the silent scorn. Of your charms<comma> Jezebel!. . If ever a devil's plan. Was made to torment man. Decieving me. Drieving me. Leaving me blue. Jezebel<comma> it was you!. . Night and day. Every way. Oh Jezebel!. Jezebel. . Jezebel!,nostalgic.
