We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. . What's the difference if it's yours or if it's mine. There's no difference if it's yours or if it's mine. Anticipation and we haven't crossed a line. It doesn't matter when it's only a matter of time. . We'll take a holiday. I know you'd love me better. We'll take a holiday. I know you'd love me better. We'll take a holiday. I know you'd love me better. . A line and a velvet rope. Looks like this party has the best view. But no life. Headstrong<comma> my precious alibi. I refuse to complicate you more than twice. You are no reason to give. You are no reason to try. . Catch up to find out. I've never seen this light. Caught up<comma> I was caught up in the times. Catch up to find out I've never seen this light. . What's the difference if it's yours or if it's mine. There's no difference if it's yours or if it's mine. Anticipation and we haven't crossed a line. It doesn't matter when it's only a matter of time. . We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. . Catch up to find out. You've never seen this light. Caught up<comma> I was caught up in the times. Nothing's lost<comma> we've just been stuck in rewind. . We stand up to get down. We stand up to get down. (Where do we go now). We stand up to get down. (Where do we go now). We stand up to get down. (And lose it till it's found). We stand up to get down. (Where do we go now). We stand up. We stand up. We stand up…. . We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. We'll take a holiday. You know I'd love you better. . What's the difference if it's yours or if it's mine. There's no difference if it's yours or if it's mine. Anticipation and we haven't crossed a line. It doesn't matter when it's only a matter of time,lonely.
The moon is a magnet. Everyone's at it. Everyone's had it. . Love is a sadness. Love is a madness. We are the addicts. . What are we if we're not in love?. What are we if we're not in love?. These are the cages. A kiss is contagious. It'll betray us all. A kiss'll betray us all. . Somebody told me. That everyone's phony. Till somebody's lonely. I hope that you're lonely. I hope that you're only. Waiting to phone me. . What are we if we're not alone?. What are we if we're not alone?. These are the cages. A kiss is contagious. It'll betray us all. A kiss'll betray us all. . The moon is a magnet. Everyone's at it. Everyone's had it,lonely.
I awoke cold and alone<comma> adrift in the open sea. Caught up in regrets and tangled in nets instead of your arms wrapped around me. And I wept but my tears are anathema here<comma> just more water to fill my lungs. I hear someone scream "God<comma> what is it we have done?". . I am drowning in a digital sea. I am slipping beneath the sound. Here my voice goes to ones and zeroes. I'm slipping beneath the sound. . A song<comma> somewhere below<comma> deadly and slow begins. Sickly and sweet<comma> now picking up speed<comma> ushering in the world's end. And the ghost of Descartes screams again in the dark<comma> "Oh<comma> how could I have been so wrong?". But above the screams still the sirens sing their songs. . I am drowning in a digital sea. I am slipping beneath the sound. Here my voice goes to ones and zeroes. I'm slipping beneath the sound. . Here my voice goes to ones and zeroes. Here my voice goes to ones and zeroes. Here my voice goes to ones and zeroes. Here my voice goes to ones and zeroes,lonely.
In place of the sun. In place of the moon. A terrible light. Will flood every room. . And bathed in this light<comma>. We will swim again. From the high desert's walls. To the seas<comma> red and black. . Turn the transmitters off. We are not coming back. And the pearls of our eyes<comma>. Are turning black. . And when it occurred<comma> oh<comma> yes. Sir<comma> yes<comma> sir. And the walls came down<comma> it was. A fucking disaster. The whole thing's changed in. Unthinkable ways. And now you have come to inherit it. . But why did you come<comma>. To corral everyone?. When you're just pushing the. Darkness around,lonely.
Please fall down. Testing sounds for the death of the forest cold. Trees in clouds testing doubt trying not to be too old. Please you're pride<comma> telling lies<comma> that you're not on your own. Watching them<comma> faith in prayers<comma> will make you see your bones. . Please fall down. Testing sounds for the sound of the death and the sound of the forest cold. Trees in clouds testing doubt trying not to be too old. Please your pride<comma> telling lies that you're not on your own. Watching them<comma> faith in prayers<comma> will make you see your bones. . Please fall down testing sounds for the death . And the fall of the forest cold. Trees in clouds testing doubts trying not to be too old. Please your pride<comma> telling lies that you're not own your own. Watching them<comma> faith in prayers<comma> won;t make you see your bones. . Please fall down testing sounds<comma> for the death and the forest cold. Trees in clouds testing doubts trying not to be too old. Please your pride<comma> telling lies that you're on your own. Watching them<comma> faith in prayers will make you see your bones,lonely.
Tim Hardin. . It is so cold in Shiloh town. Birds can hardly sing. Pretty girls gonna leave the town. They won't be back 'till spring. . War is done they've come back home. But they're the ones that lost. See a man and a woman alone. Was it worth the cost?. . I'll sing hallelujah . You'll sing hallelujah. We'll all sing hallelujah. When they arrive at home. . Sun is out it's hot to today. Children all come out to play. Some are quick to come back home. Others<comma> gone to stay. . Gets so cold in Shiloh town. Birds can hardly sing. Pretty girls gonna leave the town. They won't be back 'till spring. . I'll sing hallelujah . You'll sing hallelujah. We'll all sing hallelujah. When they arrive at home,lonely.
And take a little walk when the worst is to come. When I saw you looking like I never thought. And say you're at a loss or forgot. That words can do more than harm. . The town is gonna talk<comma> but these people do not. See things through to the very minimal. But what's it gonna cost to be gone?. If we see you like I hoped we never would. . When eyes can't look at you any other way. Any other way<comma> any other way. When eyes can't look at you any other way. Any other way<comma> any other way. . So take it as a song or a lesson to learn. And sometime soon be better than you were. If you say you're gonna go<comma> then be careful. And watch how you treat every living soul. . My eyes can't look at you any other way. Any other way<comma> any other way. When eyes can't look at you any other way. Any other way<comma> any other way,lonely.
You hear my cry lover of mine. No tear in the eye or fear in my mind. The forest is thick and we don't recognize. We parted our lips and we reached from inside. . In a wide open field. We know we can feel. Awake and unreal. Off to nowhere. Off to nowhere. Off to nowhere. . Need more people to be satisfied. No fear of a god and a prayer for the night. You come into our minds and you rush through our lives. We parted our lips and we reached from inside. . In a wide open field. We know we can feel. Awake and unreal. Off to nowhere. Off to nowhere. . The only thing you've got. You know you're better off without it. . Youngest fire. You decide. You decide. What is right. Youngest fire. Who decides. We decide. What is right. Near yet so far. Isn't it,lonely.
Time<comma> it needs time. To win back your love again. I will be there<comma> I will be there. Love<comma> only love. Can bring back your love someday. I will be there<comma> I will be there. . Fight<comma> baby<comma>[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,lonely.
Down the way. Where the nights are gay. And the sun shines daily on the mountaintop. I took a trip on a sailing ship. And when I reached Jamaica I made a stop. . (chorus). But I'm sad to say I'm on my way. Won't be back for many a day. My heart is down. My head is turning around . I had to leave a little girl in Kingston town. . Sounds of laughter everywhere. And the dancing girls swing to and fro. I must declare my heart is there. Though I've been from Maine to Mexico. . (chorus). But I'm sad to say I'm on my way. Won't be back for many a day. My heart is down. My head is turning around . I had to leave a little girl in Kingston town. . Down at the market you can hear. Ladies cry out while on their heads they bear. Ackee*<comma> rice<comma> saltfish are nice. And the rum is fine any time o' year. . (chorus). But I'm sad to say I'm on my way. Won't be back for many a day. My heart is down. My head is turning around . I had to leave a little girl in Kingston town. . Down the way. Where the nights are gay. And the sun shines daily on the mountaintop. I took a trip on a sailing ship. And when I reached Jamaica I made a stop. . (chorus). But I'm sad to say I'm on my way. Won't be back for many a day. My heart is down. My head is turning around . I had to leave a little girl in Kingston town. . Sad to say I'm on my way. Won't be back for many a day. My heart is down. My head is turning around . I had to leave a little girl in Kingston town.. . *<i>ackee</i>: national fruit of Jamaica; ackee and saltfish is the national dish,lonely.
I used to write<comma> I used to write letters. I used to sign my name. I used to sleep at night. Before the flashing lights settled deep in my brain. But by the time we met<comma> by the time we met. The times had already changed. So I never wrote a letter. I never took my true heart<comma> I never wrote it down. So when the lights cut out. I was lost standing in the wilderness downtown. . Now our lives are changing fast. Now our lives are changing fast. Hope that something pure can last. Hope that something pure can last. . Now it seems strange. How we used to wait for letters to arrive. But what's stranger still. Is how something so small can keep you alive. We used to wait<comma> we used to waste hours just walking around. We used to wait<comma> all those wasted lives in the wilderness downtown. We used to wait<comma> we used to wait. We used to wait<comma> sometimes it never came. We used to wait<comma> sometimes it never came. We used to wait<comma> I'm still moving through the pain. I'm gonna write<comma> a letter to my true love. I'm gonna sign my name. Like a patient on a table. I wanna walk again<comma> gonna move to the pain. . Now our lives are changing fast. Now our lives are changing fast. Hope that something pure can last. Hope that something pure can last. . We used to wait<comma> we used to wait. We used to wait<comma> sometimes it never came. We used to wait<comma> sometimes it never came. We used to wait<comma> I'm still moving through the pain. We used to wait<comma> we used to wait<comma> we used to wait. We used to wait for it<comma> we used to wait for it. Now we're screaming "Sing the chorus again". We used to wait for it<comma> we used to wait for it. Now we're screaming "Sing the chorus again". I used to wait for it<comma> I used to wait for it. Hear my voice screaming "Sing the chorus again". Wait for it<comma> wait for it<comma> wait for it,lonely.
Babe<comma> baby<comma> baby<comma> I'm gonna leave you. I said<comma> baby<comma> you know I'm gonna leave you. I'm leave you when the summertime. Leave you when the summer comes a-rollin'. Leave you when the summer comes along. . Babe<comma> babe<comma> babe<comma> babe<comma> babe<comma> babe<comma> baby<comma> mm-baby. I'll wanna leave you . I ain't jokin'<comma> woman<comma> I've got to ramble. Oh<comma> yeah<comma> baby<comma> baby<comma> I'll be leavin'<comma> really nn-got to ramble  . (I can hear it callin' me). I can hear it callin' me the way it used to do. Oh<comma> I can hear it callin' me back ho-wome. . Baby<comma> oh<comma> babe<comma> I'm gonna leave you. Oh<comma> baby<comma> you know I've really got to leave you. Oh<comma> I can hear it callin' me. I said<comma> don't you hear it callin' me the way it used to do<comma> oh. . I know<comma> I know. I know I never<comma> never<comma> never<comma> never<comma> never gonna leave you<comma> babe. But I gotta go away from this place<comma> I gotta quit you<comma> yeah. Oh<comma> baby<comma> baby<comma> baby<comma> baby<comma> baby<comma> baby<comma> baby<comma> oh. You hear it callin'. Don't you hear it callin' me. . Oh<comma> woman<comma> ah<comma> a-woman<comma> I know<comma> I know. Feels good to have you back again<comma> and I know that one day<comma> baby. it's gonna really grow<comma> yes it is. We're gonna go walkin' through the park every day. Come what may<comma> every day<comma> oh<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my babe. I'm gonna leave you<comma> go away. Oh<comma> alright.. . So good sweet baby. It was really<comma> really good. You made me happy every single day. but now I've got to go away<comma> oh<comma> oh<comma> oh. Baby<comma> baby<comma> baby. . That's when it's callin' me. I said<comma> that's when it's callin' me back home,lonely.
Cold blows the wind of my true love. Cold blow the drops of rain. I never had but one true love. And in Greenwood he lies slain. . I'll do as much for my true love. As any young girl may. I'll sit and weep down by his grave. For twelve months and a day. . But when twelve months they were up and gone. This young man<comma> he arose. What makes you sit by my grave and weep?. I can't take my repose. . Instrumental. . One kiss<comma> one kiss from your lily-white lips. One kiss is all I crave. One kiss<comma> one kiss from your lily-white lips. Then return back to your grave. . These lips<comma> they are as cold as clay. My breath is heavy and strong. If you were to kiss these lily-white lips. Your life would not be long. . Oh don't you remember the garden grove. Where once we used to walk. Go pick the finest flower of the morn. It will wither to a stalk. . Instrumental. . Go fetch me a flower from the dungeon deep. Bring water from a stone. Bring white milk from a virgin's breast. That baby never bore none. . Go dig me a grave both wide and deep. Do it as quick as you may. That I may lay down and take a long sleep. For twelve months and a day,lonely.
Just how long will these days take. Waiting for an earthquake. Seems one already came. When the buses are electric. You don't gotta be so quick. Writing up your name. 'Cos in the plate-glass city here. We build things pretty<comma> dear. They all go down in flames. And all your bleepin' and glitchin'. Won't sound so bitchin'. If time keeps on the same. New friends to make. Going away. Hope you can stay. So we can say<comma> 'are you okay?'. New friends to make. Going away. Hope you can stay. So we can say. . Leave the party for a joyride. 'Cos baby time is on our side. Or so we'd like to claim. Can't believe we've gotta take down. All the dudes who break down. It's something in the rain. And 'bout your friend in the coffin. Babe it don't happen that often. Don't hang your head in shame. 'Cos all your poppin' and lockin'. New rollin' and rockin'. Might still<comma> might still remain. New friends to make. Going away. Hope you can stay. So we can say<comma> 'are you okay?'. New friends to make. Going away. Hope you can stay. So we can say,lonely.
I was an island before you came along<comma>. Put your boat in my sand<comma> your hand in my hand<comma>. Your heart in my songs.. . I was a fighter<comma> and I was so brave.. But I lowered my sword when you held me and swore. You'd stay<comma> stay<comma> stay oh. . I can't do this alone anymore. 'Cause I'm no good on my own anymore. What did I do to deserve this?. What did you do to me?. Baby<comma> come back.. You know I don't want to be free.. . I was a rebel<comma> but I had a cause<comma>. 'Til you came to town<comma> pushed me around<comma>. And showed me what love was. . I was a wolf<comma> dear<comma> apart from the pack. But you answered my cries in the dead of the night. And told me that you had my back<comma> oh. . I can't do this alone anymore. 'Cause I'm no good on my own anymore. What did I do to deserve this?. What did you do to me?. Baby<comma> come back.. You know I don't want to be free.. . ya<comma> I can't do this alone anymore. 'Cause I'm no good on my own anymore. What did I do to deserve this?. What did you do to me?. Baby<comma> come back.. You know I don't want to be free.. oh baby come back you know i dont wanna be free. no no no<comma> baby come back . you know i dont wanna be free,lonely.
Gone the Bells. Gone the Bells all the morning bells. Gone the Bells. Gone the Bells all the morning . . Orange line<comma> orange line<comma> passing the line.. Oh the dream<comma> on a dream<comma> oh what a beautiful thing. . I was looking for your heart. Through the flowers in the park. Oh the flowers in the park. Oh the flowers in the park. . Oh the chickens at the moon. Always shaking in the dark. Always shaking in the dark. I'm a chicken in the dark. . Gone the Bells. Gone the Bells all the morning bells. Gone the Bells. Gone the Bells all the morning bells. . Orange line<comma> orange line<comma> passing the line.. Oh the dream<comma> on a dream<comma> oh what a beautiful thing. . I was looking for your heart. Through the gutters in the park. Oh the lovers in the park. Oh the lovers in the park. I was talking to myself. About the flowers in the park. Oh the flowers in the park. Oh the flowers in the park. . I was looking for your heart. through flowers in the park<comma>. all the flowers in the park. I was looking for your heart. through the flowers in the park. all the flowers in the park<comma> oh the flowers in the park,lonely.
I will pack up my pretty dresses.. I will box up my high-heeled shoes.. A sparkling ring<comma> for every finger<comma>. I'll put away<comma> and hide from view.. . Coats of boucle<comma> jacquard and cashmere;. cartouche and tweed<comma> all silver shot--. and everything that could remind you. of how easy I was not.. . I'll tuck away my gilded buttons;. I'll bind my silks in shapeless bales;. I'll wrap it all on up<comma> in reams of tissue<comma>. and then I'll kiss you<comma> sweet<comma> farewell.. . You saw me rise to our occasion<comma>. and so deny the evidence.. You caused me to burn<comma> and twist<comma> and grimace against you<comma>. like something caught on a barbed-wire fence.. . Now<comma> you can see me fall back here<comma> redoubled<comma>. full bewildered and amazed.. I have gotten into some terrible trouble<comma>. beneath your blank and rinsing gaze.. . It does not suffice for you to say I am a sweet girl<comma>. or to say you hate to see me sad because of you.. It does not suffice to merely lie beside each other<comma>. as those who love each other do.. . I picture you<comma> rising up in the morning:. stretching out on your boundless bed<comma>. beating a clear path to the shower<comma>. scouring yourself red.. . The tap of hangers swaying in the closet--. unburdened hooks and empty drawers--. and everywhere I tried to love you. is yours again<comma> and only yours.,lonely.
Ooh... 'Cause if I laugh. Just a little bit<comma>. Maybe I can forget the chance. That I didn't have. To know you. And live. In peace.. In peace.. . Ooh... Oh<comma> yeah<comma> 'cause if I laugh. Just a little bit<comma>. Maybe I can forget the plans. That I didn't use. To get you. At home. With me. Alone.. . Ooh... Oh<comma> yeah... Mmm... . 'Cause if I laugh<comma>. Ooh<comma> just a little bit<comma>. Maybe I can recall the way. That I used to be. Before you. And sleep. At night. And dream.. . Oh<comma> yeah<comma> 'cause if I laugh<comma>. Baby<comma> if I laugh. Just a little bit.. . Oh<comma> yeah..,lonely.
So long to this cold<comma> cold part of the world. . So long to this cold<comma> cold part of the world. So long to this bone-bleached part of the world. So long to this cold<comma> cold part of the world. So long to this salt-soaked part of the world. . I stepped down as president of Antarctica. Can't blame me<comma> don't blame me. . So long to this sad<comma> sad part of the world. So long,lonely.
The fire died down. Carried it there into the house. Unclose your eyes. Let it all glow. . One day this body will break<comma>. One day these hands will shake.. . I'm watching the grass glow. Shining through the dead leaves. Arched back and slow. Your plow in the snow. . So let it all glow<comma>. While the fire dies down.. . Your clothes they have grown since I saw you last.. Summer makes us all into a soft knife in your hands.. Twist it into my skin. Wire to our cells?. . One day our body will break<comma>. One day our hands will shake.. . Summer lightening spit me out. Onto the wet grass. Climb onto its back. Your smile<comma> broken glass. Cold hands following down. No one's left warm. . So let it all glow<comma>. While the fire dies down.. . Fire dies down. build a home in the ground. Let light in through the holes in the ceiling. Something to believe in. . Let it all glow. Your name on fire and snow. . One day our bodies will break<comma>. One day our hands will shake.,lonely.
One glance was all it took.. I knew it'd be so good.. One kiss was all it took.. Knew it would feel so good.. I still think about you... I always will. I still think about you<comma> the boy I left behind. I want you for my own.. I want you... for my own.. So far away from you.. (I want you...). What's a girl meant to do?. (... for my own...). My thoughts are full of you. (I want you...). What am I meant to do?. (... for my own...). I still think about you. I always will. I still think about you<comma> the boy I left behind.. . One day I'll find my way back to you. One day I'll find my way back to you. I still think about you. I always will. I still think about you<comma> the boy I left behind.. . I want you for my own.. I want you for my own<comma>. I want you for my own.. I want you ...for my own.,lonely.
At last . My love has come along. My lonely days are over. And life is like a song. . Oh yeah yeah. At last. . The skies above are blue. My heart was wrapped up in clover. The night I looked at you. . I found a dream<comma> that I could speak to. A dream that I can call my own. I found a thrill to press my cheek to. A thrill that I have never known. . Oh yeah yeah. You smiled<comma> you smiled. Oh and then the spell was cast. And here we are in heaven. for you are mine.... . At Last,lonely.
Don't you remember the good times?. How much we made each other smile?. I know it's been a while<comma>. but give me a chance.. It doesn't have to be romance.. Just me and you<comma>. and the things that we do.. . Set your table for two.. There's no rule that says you can't change your mind.. Good friends are hard to find<comma>. but honey with me<comma> you're free.. Just me and you<comma>. and the things that we do.. . I would never assume. to lay claim to a room. in your home.. I know you like to spend your nights alone.. . Don't you remember my promises?. Your heart is your own<comma>. and will always be.. But when you look at me<comma>. know you have a place to go.. Just me and you<comma>. and the things that we do.,lonely.
The sky looks pissed. The wind talks back. My bones are shifting in my skin. And you<comma> my love<comma> are gone. . My room feels wrong. The bed won't fit. I cannot seem to operate. And you<comma> my love<comma> are gone. . So glide away on soapy heels. And promise not to promise anymore. And if you come around again. Then I will take<comma> then I will take the chain from off the door. . I'll never say that I'll never love. But I don't say a lot of things. And you<comma> my love<comma> are gone. . So glide away on soapy heels. And promise not to promise anymore. And if you come around again. Then I will take the chain from off the door...,lonely.
Jolene<comma> Jolene<comma> Jolene<comma> Jolene. I'm begging of you<comma> please don't take my man. Jolene<comma> Jolene<comma> Jolene<comma> Jolene. Please don't take him just because you can. . Your beauty is beyond compare. With flaming locks of auburn hair. With ivory skin and eyes of emerald green. Your smile is like a breath of spring. Your voice is soft like summer rain. And I cannot compete with you<comma> Jolene. . He talks about you in his sleep. And there's nothing I can do to keep. From crying when he calls your name<comma> Jolene. But I can easily understand. How you could easily take my man. But you don't know what he means to me<comma> Jolene. . Jolene<comma> Jolene<comma> Jolene<comma> Jolene. I'm begging of you<comma> please don't take my man. Jolene<comma> Jolene<comma> Jolene<comma> Jolene. Please don't take him just because you can. . You could have your choice of men. But I could never love again. He's the only one for me<comma> Jolene. I had to have this talk with you. My happiness depends on you. And whatever you decide to do<comma> Jolene. . Jolene<comma> Jolene<comma> Jolene<comma> Jolene. I'm begging of you<comma> please don't take my man. Jolene<comma> Jolene<comma> Jolene<comma> Jolene. Please don't take him even though you can. Jolene<comma> Jolene,lonely.
I am. the only one. can ride that horse. th'yonder. . I'm full of bees. who died at sea. . it's a wonderful life. it's a wonderful life. . I wore. a rooster's blood. when it flew. like doves. I'm a bog. of poisoned frogs. . it's a wonderful life. it's a wonderful life. . I'm the dog that ate. your birthday cake. . it's a wonderful life. it's a wonderful life. it's a wonderful life,lonely.
Is it a sin. Is it a crime. Loving you dear like I do?. If it's a crime than I'm guilty . Guilty of loving you. . Maybe I'm wrong dreaming of you. Dreaming the lonely night through. If it's a crime then I'm guilty. Guilty of dreaming of you. . What can i do. what can i say. After i take on the blame. You say you're through. You'll go your way but i'll always feel just the same. Maybe i'm right. Maybe i'm wrong. Loving you dear like i do. If thats a crime than i'm guilty. Guilty of loving you. . repeat,lonely.
The biggest lie I ever told was when I said. "I don't love you no more". The biggest fake you'll ever know. Sometimes I feel it's everything I don't show. . And I'm always thinking 'bout relationships. Wanna let the rhythm flow and feel the bassline slip.. Leaving all that fussing and a fighting to them crazy<comma> crazy fools.. But it's time I told you something I think you should know.. All about why I ran away and why I let this go.. Guess I got tired of always feeling like my heart just broke.. Tired of missing you.. . And I don't want to fight with you no more.. Really<comma> how many times can we go to war?. Really<comma> how many days do we have to waste<comma>. before we can see that we've both made mistakes?. . And I'm over always feeling like some hypocrite<comma>. telling you things are ok when they don't feel like it.. But I'm not sure that once your heart gets broke the pieces fit. together quite the same.. So if you don't mind just for a while. I'm a keep this mess. that I call a heart<comma> cracked and bleeding in this chest.. Dear God I wish sometimes we had never met.. Still<comma> I love you anyway.. . But hey<comma> yo what difference does it make?. There's no sense in this.. No reason's I guess<comma> gonna make it hurt less.. You know<comma> I miss this absence of distance when it don't exist.. This mess<comma> baby look at this mess.. Baby look at this mess.,lonely.
A man made of butterfat. Careening around on a Sno-Cat. And I can't drive any faster. My hands are like ice and the moon shines. On pepper trees and road grease. The yellow lines look blue . . Snow covers Whitehall. White powdered Nembutal. And I can't think any more. My feet are like ice. And the moon sets. On Christmas trees and plastic deer . . I decided to forgive and forget. I thank god you're comatose. As I pull back the bedclothes. And I can't believe my composure. And I can't remember my anger. And summer is a fish story. I wonder where we'll be,lonely.
I see you there. Your long black hair. Your eyes just stare. Your mind is turning . . You know I'll laugh. I won't take it back. I've seen your eyes. I know what you're thinking. . And one by one. We'll shoot our guns. We'll have fun. Don't ever doubt it. . And when I say. "Fare thee well<comma>. My only friend". Oh how the days go. Oh how the days go. . Your setting sun. Your broken drum. Your little drugs. I'll never forget you. I'll never forget you,lonely.
Your hand on his arm. Haystack charm around your neck. Strung out and thin. Calling some friend trying to cash some check. He's acting dumb. That's what you've come to expect. . Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. . He's wearing your clothes. Head down to toes a reaction to you. You say you know what he did. But you idiot kid. You don't have a clue. Sometimes they just get caught in the eye. You're pulling him through. . Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. . Now on the bus. Nearly touching this dirty retreat. Falling out 6th and Powell a dead sweat in my teeth. Gonna walk walk walk. Four more blocks plus the one in my brain. Down downstairs to the man. He's gonna make it all OK. . I can't beat myself. I can't beat myself. And I don't want to talk. I'm taking the cure so I can be quiet. Wherever I want. So leave me alone. You ought to be proud that I'm getting good marks. . Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay. Needle in the hay,lonely.
You were going on.. Are you still with me. . You were going on. . . When you tumbled down. . Things kept coming close. . So close. . You can shut your eyes. . . Will you remember. . So close. . Will you remember. . Me.,lonely.
Voices in the street<comma> . footsteps on the concrete. Guess I hear just every sound . on the ground. From my window view<comma> . I know a color blue<comma>. that can bite so very hard<comma> . the day apart. . Picture fresh as water clear<comma>. days have passed without you here. Street lights dancing on the dark . across the park. Waiting for a word from you<comma> . waiting for a sign or two. Footsteps on the city ground<comma> . you know the sound. . Brother Sparrow<comma> . come tomorrow . to my window. Brother Sparrow<comma> . come tomorrow . to my window,lonely.
Crazy. I'm crazy for feeling so lonely. I'm crazy. Crazy for feeling so blue. . I knew. You'd love me as long as you wanted. And then some day. You'd leave me for somebody new. . Worry. Why do I let myself worry?. Wondering. What in the world did I do?. . Oh<comma> crazy. For thinking that my love could hold you. I'm crazy for trying. And crazy for crying. And I'm crazy for loving you. . Crazy. For thinking that my love could hold you. I'm crazy for trying. And crazy for crying. And I'm crazy for loving you,lonely.
I'll see you tonight down at Sophia's place. It's always a good time. The polished mohogany. Gin and cigars. Yeah<comma> come on then. . Hey<comma> Leah. Am I getting through. It's one more silver lining for the weekend. Hey<comma> we're here. Am I getting through. The candles in your eyes are still burning. . The next time I see you at Sophia's place. We'll fall right back in line. They'll tilt up your glass. In the mirror so clear. Well<comma> c'mon then and be a good friend. . Hey<comma> Leah<comma> I'm here to see you. There's one more silver lining. So c'mon then and be a good friend. Hey<comma> Leah. Am I getting through. Your shining eyes are brighter in the moonlight. . Every bone in my body. Broken one time or two. Every hour of the long day. Rather spend with you. Every year that I'm living. Got to stick by your side. . Sun goes down. Moon comes up. Sky is black and blue. Here I stand. Honey<comma> with you,lonely.
Any other pales<comma> she was the best type of jail. The rarest gem to find<comma> yet she was the worst of her kind. There's nowhere to hide<comma> memories are there until you die. A clothed youthful dream<comma> undressed by fragile broken seams. It's a shame that I'm alive<comma> then she could love me the most<comma> unless of course I should die young then surely I'd haunt her as a ghost. A farce on parade<comma> with the look of a liar<comma> it's a powerful thing that she preached. A promise not made<comma> with feet to the fire<comma> it's a thing that she held out of reach. I'm caught up in her mane. To quit or carry on is the same. A with like a scar remains. Any other pales<comma> she was the best type of jail. The rarest gem to find<comma> yet she was the worst of her kind. It's a shame that I'm alive<comma> then she could love me the most<comma> unless of course I should die young<comma> then I'd haunt her as a ghost.,lonely.
Take me to the docks<comma> there's a ship without a name there. And it is sailing to the middle of the sea. The water there is deeper than anything you've ever seen. Jump right in and swim until you're free. . I will remember your face. 'Cause I am still in love with that place. But when the stars are the only things we share. Will you be there?. . Money came like rain to your hands while you were waiting. For that cold long promise to appear. People in the churches started singing above their hands. They say<comma> "My God is a good Gog and He cares". . I will remember your face. 'Cause I am still in love with that place. When the stars are the only things we share. Will you be there?. . I've got a plan<comma> I've got an atlas in my hands. I'm gonna turn when I listen to the lessons I've learned. I've got a plan<comma> I've got an atlas in my hands. I'm gonna turn when I listen to the lessons I've learned,lonely.
well sure it never used to be. so hard. this hard. used to get those kicks for free. but now I'm toeing the line. . this ain't no way to be. stuck between my shadow and me. put it where the sun don't shine. although I'll tell you that I'm doing fine. . I'm so tired of repeatin' myself. beatin' myself up. gonna take a trip and multiply. wanna 'least go under with a smile. . I'm so tired of repeatin' myself. beatin' myself up. gonna take a trip and multiply. wanna 'least go under with a smile. . sure never used to be. in trouble. so much trouble. love is just a shackle I see. goin' out of my mind. . this ain't no way to be. stuck between my shadow and me. the sun's going down. it's getting dark in here. still folks see. I got nothing to fear. . I'm so tired of repeatin' myself. beatin' myself up. gonna take a trip and multiply. wanna 'least go under with a smile. . I'm so tired of repeatin' myself. beatin' myself up. gonna take a trip and multiply. wanna 'least go under with a smile. . people on the street. there are many many. people on the moon. there ain't any any. shame... yeah ...ooh. runnin' down the same old cold. takin' it down 'cause I got no control. . I'm so tired…. soooooo. . I'm so tired of repeatin' myself. beatin' myself up. wanna take a trip and multiply. wanna 'least go under with a smile. . I'm so tired of repeatin' myself. beatin' myself up. wanna take a trip and multiply. wanna 'least go under with a smile,lonely.
